staSeq,locationName,locationDescription,locationType,ylat,xlong,sourceMapScale,horizCollectMethod,horizRefDatum,stateCd,munName,subBasin,adbSegID,hydroID,stationsCommentTxt,createDate,createUser,lastUpdateDate,lastUpdateUser,,
14358,Noroton River,Behind St. John's Cemetary,River/Stream,41.0898,-73.5152,24000,GPS-Unspecified,NAD83,CT,STAMFORD,7403,CT7403-00_02,102000434,Initial Site Number=NO3 or alias of =11202//site comments:Access through cemetary roads.  Station is at the southwest corner  100 meters downstream of a dam.,3/2/1999 0:00,Unknown,10/5/2021 14:34,BeckerM,,
19355,Putnam Lake,center of lake,Reservoir,41.09,-73.639,0,Interpolation-Satellite,WGS84,CT,GREENWICH,7409,NULL,NULL,; added by mbeauchene  IFD lake survey site,11/28/2016 11:46,BeaucheneM,11/17/2021 18:20,BeckerM,,
17718,Keelers Brook,at Primrose Court,River/Stream,41.090777,-73.440977,0,Interpolation-Satellite,WGS84,CT,NORWALK,7401,CT7401-06_01,102000413,earthplace monitored location,11/17/2011 10:41,BeaucheneM,10/5/2021 14:34,BeckerM,,
15111,Rippowam River,Adjacent to Pine Hill School,River/Stream,41.0919,-73.5597,24000,Interpolation-Map,NAD83,CT,STAMFORD,7405,CT7405-00_01,102000400,Initial Site Number=1352.01 or alias of =//site comments:Westhill HS,9/22/2003 0:00,BeaucheneM,10/5/2021 14:34,BeckerM,,
16788,Keeler Brook,Above Flax Hill Rd,River/Stream,41.092,-73.4397,24000,Unknown,NAD83,CT,NORWALK,7401,CT7401-06_01,102000413,Initial Site Number=2096 or alias of =2096//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,12/21/2021 14:17,BeckerM,,
14292,Mianus River,Old Mill Road,River/Stream,41.0934,-73.5857,24000,GPS-Unspecified,NAD83,CT,STAMFORD,7407,CT7407-00_02,NULL,Initial Site Number=MR2 or alias of =//site comments:,3/2/1999 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
14149,Byram River,downstream Bedford Road,River/Stream,41.094506,-73.704449,24000,GPS-Unspecified,NAD83,CT,GREENWICH,7411,CT7411-00_02,102000477,Initial Site Number=107 or alias of =//site comments:,3/2/1999 0:00,Unknown,10/5/2021 14:34,BeckerM,,
14357,Noroton River,upstream Camp Avenue,River/Stream,41.0954,-73.5143,24000,GPS-Unspecified,NAD83,CT,STAMFORD,7403,CT7403-00_02,NULL,Initial Site Number=NO2 or alias of =//site comments:,3/2/1999 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
17246,J4,Horton Neck,Estuary,41.0975,-72.45,24000,GPS-Unspecified,NAD83,NY,SOUTHOLD  NY,0,NULL,NULL,Initial Site Name = J4; Parameters = Conductivity  Temperature  Oxygen  Salinity vertical profile,1/14/2009 0:00,LymanM,7/9/2021 11:02,LymanM,,
14851,East Branch Byram River,downstream John Street,River/Stream,41.0983,-73.6817,24000,GPS-Unspecified,NAD83,CT,GREENWICH,7410,CT7410-00_02,NULL,Initial Site Number=CT 59-01 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.,4/25/2002 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
18142,Keeler Brook,at Rampart Road,River/Stream,41.09926,-73.442385,24000,Interpolation-Satellite,NAD83,CT,NORWALK,7401,Needs,NULL,dick harris site; Rampart,3/16/2012 0:00,BeaucheneM,11/17/2021 18:20,BeckerM,,
15239,East Branch Byram River,upstream John Street (Audubon property),River/Stream,41.0995,-73.6832,24000,Interpolation-Map,NAD83,CT,GREENWICH,7410,CT7410-00_02,102000513,Initial Site Number=247 or alias of =//site comments:site was sampled above the probabilistic segment 59-01 to have adequate riffle habitat for RBP III assessment,10/15/2002 0:00,BeaucheneM,10/5/2021 14:34,BeckerM,,
16275,Converse Pond Brook,approximately 0.5 miles upstream Cherry Valley Road,River/Stream,41.1001,-73.655,24000,Interpolation-Map,NAD83,CT,GREENWICH,7410,CT7410-02_03,102000514,Initial Site Number= or alias of =//site comments:Added due to fish community samples collected summer 2007 by UCONN Yoichiro Kanno.  Parked along Lake Av. Walk through wood. Just DS of water company property,1/25/2008 0:00,BeaucheneM,10/5/2021 14:34,BeckerM,,
17717,Fivemile River,at West Cedar Street and Beechwood Road,River/Stream,41.100452,-73.454333,0,Interpolation-Satellite,WGS84,CT,NORWALK,7401,NULL,NULL,earthplace monitored location,11/17/2011 10:37,BeaucheneM,11/12/2015 11:26,Unknown,,
17260,H4,New Haven Harbor Entrance,Estuary,41.101667,-72.934,24000,GPS-Unspecified,NAD83,CT,WEST HAVEN,0,CT-C4_004,NULL,Initial Site Name = H4; Parameters = Conductivity  Temperature  Oxygen  Salinity vertical profile  Nutrients  HPLC  Plankton,1/14/2009 0:00,LymanM,7/9/2021 11:02,LymanM,,
19073,Saugatuck Harbor 02,offshore  Harbor proper in the vicinity of Harbor Rd and Canal Rd,Estuary,41.101733,-73.373833,0,Interpolation-Satellite,WGS84,CT,WESTPORT,7000,NULL,NULL,,7/12/2016 13:54,OBrienClaytonKa,7/12/2016 13:54,OBrienClaytonKa,,
17723,Keeler Brook,at West Cedar Street,River/Stream,41.103188,-73.441438,0,Interpolation-Satellite,WGS84,CT,NORWALK,7401,NULL,NULL,,11/17/2011 11:38,BeaucheneM,11/17/2011 11:38,BeaucheneM,,
20527,Horseneck Brook  Unnamed tributary to,Within Babcock Preserve off North Street,River/Stream,41.104078,-73.633311,0,Interpolation-Satellite,WGS84,CT,GREENWICH,7409,CT7409-00-trib_01,102000550,Established 2021 for fish community monitoring - volmon requested,6/25/2021 7:32,LallyMe,12/27/2021 17:18,BeckerM,,
14291,Mianus River,June Road,River/Stream,41.1043,-73.5865,24000,GPS-Unspecified,NAD83,CT,STAMFORD,7407,CT7407-00_02,NULL,Initial Site Number=MR1 or alias of =//site comments:,3/2/1999 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
17724,Keeler Brook,at Scribner Ave,River/Stream,41.104985,-73.44137,0,Interpolation-Satellite,WGS84,CT,NORWALK,7401,NULL,NULL,,11/17/2011 11:42,BeaucheneM,11/17/2011 11:42,BeaucheneM,,
18971,Converse Pond Brook,100m downstream Lake Ave,River/Stream,41.10526,-73.653078,0,Interpolation-Satellite,WGS84,CT,GREENWICH,7410,CT7410-02_04,102000543,Established 2015 by Greenwich IWWA as new RBV monitoring station,12/10/2015 9:35,LallyMe,12/27/2021 17:18,BeckerM,,
16587,Converse Pond Brook,Above Lake Ave,River/Stream,41.1056,-73.6511,24000,Unknown,NAD83,CT,GREENWICH,7410,CT7410-02,-99,Initial Site Number=2130 or alias of =2130//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,12/21/2021 14:17,BeckerM,,
17725,Keeler Brook,at Ledgebrook Drive,River/Stream,41.106103,-73.440386,0,Interpolation-Satellite,WGS84,CT,NORWALK,7401,NULL,NULL,,11/17/2011 11:45,BeaucheneM,11/17/2011 11:45,BeaucheneM,,
17726,Keeler Brook,at Gillies Lane,River/Stream,41.107174,-73.441357,0,Interpolation-Satellite,WGS84,CT,NORWALK,7401,NULL,NULL,,11/17/2011 11:46,BeaucheneM,11/17/2011 11:46,BeaucheneM,,
17727,Keeler Brook  pond to,at outlet of the pond,River/Stream,41.107616,-73.439205,0,Interpolation-Satellite,WGS84,CT,NORWALK,7401,NULL,NULL,,11/17/2011 11:48,BeaucheneM,11/17/2011 11:48,BeaucheneM,,
19358,Rockwood Lake Reservoir,center of lake,Reservoir,41.108,-73.624,0,Interpolation-Satellite,WGS84,CT,GREENWICH,7409,NULL,NULL,; added by mbeauchene  IFD lake survey site,11/28/2016 11:53,BeaucheneM,11/17/2021 18:20,BeckerM,,
15482,King Industries,at Basin outlet,Facility Industrial,41.1081,-73.4115,24000,Interpolation-Map,NAD83,CT,NORWALK,7300,INTO_CT****,NULL,Initial Site Number=CT0000841-001 or alias of =//site comments:sampled by Rose on 5/17/04.,5/19/2004 0:00,BeaucheneM,3/12/2010 0:00,BeaucheneM,,
17226,12,Shoal Point  Fairfield,Estuary,41.108667,-73.253,24000,GPS-Unspecified,NAD83,CT,FAIRFIELD,0,CT-W3_004,NULL,Initial Site Name = 12; Parameters = Conductivity  Temperature  Oxygen  Salinity vertical profile,1/14/2009 0:00,LymanM,7/9/2021 11:02,LymanM,,
17716,Holy Ghost Fathers Brook,at Geneva Road,River/Stream,41.110019,-73.456249,0,Interpolation-Satellite,WGS84,CT,NORWALK,7401,NULL,NULL,Earthplace monitored location,11/17/2011 10:35,BeaucheneM,11/12/2015 11:25,Unknown,,
17715,Fivemile River,at Fillow Street,River/Stream,41.110664,-73.461894,0,Interpolation-Satellite,WGS84,CT,NORWALK,7401,NULL,NULL,Earthplace monitored location,11/17/2011 10:25,BeaucheneM,11/12/2015 11:25,Unknown,,
18937,East Br. Mianus River,Above Riverbank Rd,River/Stream,41.110999,-73.587656,0,Interpolation-Satellite,WGS84,CT,STAMFORD,7406,NULL,NULL,; water temp logger,10/21/2015 11:18,HagstromN,11/17/2021 18:20,BeckerM,,
18943,Rippowam River,at Studio Rd,River/Stream,41.111187,-73.554711,0,Interpolation-Satellite,WGS84,CT,STAMFORD,7405,NULL,NULL,water temp logger,10/21/2015 12:04,HagstromN,10/21/2015 12:04,HagstromN,,
15942,Sherwood Island SP beach,SISP-W Near Bathouses West side of beach,BEACH Program Site-Estuary,41.1113,-73.3375,24000,Interpolation-Map,NAD83,CT,WESTPORT,0,CT-W2_009,NULL,Initial Site Number=SISPW or alias of =16//site comments:Appended to main database from separate access database,5/16/2006 0:00,Unknown,3/14/2022 17:02,BeckerM,,
15941,Sherwood Island SP beach,SISP-M Near Point Fishing Area Middle of beach,BEACH Program Site-Estuary,41.1122,-73.3273,24000,Interpolation-Map,NAD83,CT,WESTPORT,0,CT-W2_009,NULL,Initial Site Number=SISPM or alias of =15//site comments:Appended to main database from separate access database,5/16/2006 0:00,Unknown,3/14/2022 17:02,BeckerM,,
14431,Rippowam River,between old bridge and Round Hill Road (Route 137),River/Stream,41.1134,-73.5471,24000,GPS-Unspecified,NAD83,CT,STAMFORD,7405,CT7405-00_02,NULL,Initial Site Number=143 or alias of =//site comments:site is just north of the Rte 15 (merrit parkway) exit,3/2/1999 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
18942,Springdale Brook,US of Woodbrook dr,River/Stream,41.113739,-73.522881,0,Interpolation-Satellite,WGS84,CT,STAMFORD,7403,NULL,NULL,water temp logger,10/21/2015 11:59,HagstromN,10/21/2015 11:59,HagstromN,,
17062,Springdale Brook,End of Parry Court,River/Stream,41.1144,-73.5205,24000,Unknown,NAD83,CT,NEW CANAAN,7403,Needs,-99,Initial Site Number=2134 or alias of =2134//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,12/21/2021 14:17,BeckerM,,
15940,Sherwood Island SP beach,SISP-E Near Jetty East side of beach,BEACH Program Site-Estuary,41.1149,-73.3223,24000,Interpolation-Map,NAD83,CT,WESTPORT,0,CT-W2_009,NULL,Initial Site Number=SISPE or alias of =14//site comments:Appended to main database from separate access database,5/16/2006 0:00,Unknown,3/14/2022 17:02,BeckerM,,
15604,Indian River,near confluence with Saugatuck estuary,River/Stream,41.1162,-73.3756,24000,Unknown,NAD83,CT,WESTPORT,7000,CT7000-22_01,NULL,Initial Site Number=IR1 or alias of =//site comments:,4/8/2005 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
19074,Saugatuck Harbor 04,downstream from RR bridge  west of Jackie Lane  north of small island,Estuary,41.119067,-73.368517,0,Interpolation-Satellite,WGS84,CT,WESTPORT,7000,NULL,NULL,,7/12/2016 13:59,OBrienClaytonKa,7/12/2016 13:59,OBrienClaytonKa,,
14558,Norwalk River,upstream Route 1,River/Stream,41.1194,-73.417,24000,Interpolation-Map,NAD83,CT,NORWALK,7300,CT7300-00_01,NULL,Initial Site Number=NW11 or alias of =NR1//site comments:site also sampled in 2003 by TMDL staff,8/17/1999 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
17229,16,Bridgeport,Estuary,41.120333,-73.1625,24000,GPS-Unspecified,NAD83,CT,BRIDGEPORT,0,CT-W3_002,NULL,Initial Site Name = 16; Parameters = Conductivity  Temperature  Oxygen  Salinity vertical profile,1/14/2009 0:00,LymanM,7/9/2021 11:02,LymanM,,
15605,Indian River,on Hogan Trail (midpoint),River/Stream,41.1209,-73.3798,24000,Unknown,NAD83,CT,WESTPORT,7000,CT7000-22_02,NULL,Initial Site Number=IR3 or alias of =//site comments:,4/8/2005 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
17230,18,Stratford,Estuary,41.122333,-73.09,24000,GPS-Unspecified,NAD83,CT,STRATFORD,0,CT-C3_020,NULL,Initial Site Name = 18; Parameters = Conductivity  Temperature  Oxygen  Salinity vertical profile,1/14/2009 0:00,LymanM,7/9/2021 11:02,LymanM,,
16205,Norwalk River,adjacent to Riverside Drive across from Riverside Cemetary,River/Stream,41.1231,-73.425,24000,Interpolation-Map,NAD83,CT,NORWALK,7300,CT7300-00_01,NULL,Initial Site Number=NW7 or alias of =NW7//site comments:site added per EP on 10/19/2007 because determined historical rte 123 was not at rte 123 but downstream 1 mile.  Across from riverside cemetary wherever you can get through the fence.,10/19/2007 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
18919,Mianus River,US Farms Rd,River/Stream Perennial,41.1234,-73.6088,0,Interpolation-Satellite,WGS84,CT,STAMFORD,7407,NULL,102000819,fish sample,9/18/2015 9:52,HumphreysM,10/5/2021 14:34,BeckerM,,
15471,Sasco Brook,at mouth mouth at Pequot ave,Estuary,41.1249,-73.299,24000,Interpolation-Map,NAD83,CT,WESTPORT,7109,CT7108-E_03,NULL,Initial Site Number=11D or alias of =//site comments:where enters long island sound,4/22/2004 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
16729,Haviland Brook,Above Bridge in Chestnut Park,River/Stream,41.125,-73.5692,24000,Unknown,NAD83,CT,STAMFORD,7405,Needs,102000808,Initial Site Number=2131 or alias of =2131//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,12/21/2021 14:17,BeckerM,,
18639,Betts Pond Brook,Within town park at Cannon Street and Sawmill Road crossing,River/Stream,41.12589,-73.40719,0,Interpolation-Map,NAD83,CT,NORWALK,7300,7300-18_XX,102000704,Established 2013 by IFD as new fish community site,1/14/2014 15:30,LallyMe,10/5/2021 14:34,BeckerM,,
15472,Sasco Brook Beach,at beach adjacent to Pequot Ave,Estuary,41.1263,-73.2955,24000,Interpolation-Map,NAD83,CT,FAIRFIELD,7109,CT7108-E_04,NULL,Initial Site Number=11Dbeach or alias of =//site comments:in long island sound,4/22/2004 0:00,Unknown,11/12/2015 10:43,Unknown,,
14371,Norwalk River,upstream Route 123,River/Stream,41.1267,-73.4295,24000,Interpolation-Map,NAD83,CT,NORWALK,7300,CT7300-00_01,NULL,Initial Site Number=RTE123 or alias of =11236  NW7//site comments:,3/2/1999 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
18463,Fivemile River,at Nursery Road,River/Stream,41.12685,-73.47101,0,Interpolation-Satellite,NAD83,CT,NEW CANAAN,7401,CT7401-00_01,102000816,; probabilistic monitoring site Old station 6116,4/9/2013 8:42,BeckerM,11/17/2021 18:20,BeckerM,,
20142,LIS Trawl 07-19,Western LIS - CT,Estuary,41.12707,-72.96292,0,Interpolation-Satellite,WGS84,CT,Unknown,0,NULL,NULL,2018 summer flounder/fluke sample (10/31/18) for PCB fish tissue analysis coordinates = trawl end point; site 07-19,12/12/2018 14:47,LallyMe,11/17/2021 18:20,BeckerM,,
16025,Muddy Brook,upstream Green Farm Road and Center Street,River/Stream,41.1276,-73.3294,24000,Interpolation-Map,NAD83,CT,WESTPORT,7000,CT7000-16_01,NULL,Initial Site Number=CTS06621-0046 or alias of =//site comments:Site moved downstream from Fish community due to better riffle habitat.  Permission from property owner granted.,8/31/2006 0:00,BeaucheneM,3/12/2010 0:00,BeaucheneM,,
18477,FBY1,Next to flagpole at boat yard,Estuary,41.129,-73.285,0,Interpolation-Satellite,NAD83,CT,FAIRFIELD,7108,NULL,NULL,Station created as part of harbor dredging monitoring plan; This station is at the Town of Fairfield Boat yard.  Park near boat ramp and walk to large flagpole for easy access to the water.  Watch for slippery rocks.  DEEP staff MUST call Harbor Master Pat Carroll (203-259-5571) at least 1 day  prior to visiting t,7/29/2013 10:17,SullivanChris,11/17/2021 18:20,BeckerM,,
16157,Bargh Reservoir,at deepest part of lake,Reservoir,41.1301,-73.6128,24000,GPS-Unspecified,NAD83,CT,STAMFORD,7407,CT7407-00-3-L14_01,NULL,Initial Site Number=2360 or alias of =//site comments:Conn College prob mon lake site,5/21/2007 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
18945,Noroton River,at Indian Waters Dr,River/Stream,41.130653,-73.508094,0,Interpolation-Satellite,WGS84,CT,NEW CANAAN,7403,NULL,NULL,water temp logger,10/21/2015 12:23,HagstromN,10/21/2015 12:24,HagstromN,,
14557,Norwalk River,upstream Broad Street,River/Stream,41.1319,-73.4301,24000,Interpolation-Map,NAD83,CT,NORWALK,7300,CT7300-00_01,NULL,Initial Site Number=NW10 or alias of =//site comments:,8/17/1999 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
16000,Muddy Brook,at Center street pump station,River/Stream,41.1326,-73.3286,24000,Interpolation-Map,NAD83,CT,WESTPORT,7000,CT7000-16_01,102000869,Initial Site Number=CTS06621-0046a or alias of =18046//site comments:site has a trib entering in the middle of the segment.  ; Sewer manhole cover had been dislodged by internal pressure as evidenced by paper debris.  Macroinvertebrate site is downstream 0.5 miles.,7/27/2006 0:00,BeaucheneM,11/17/2021 18:20,BeckerM,,
19075,Saugatuck Harbor 06,offshore  northwest of Sylvan Rd  southwest of Riversdie Ave (Rte 33)  north of Riverview Rd,Estuary,41.132683,-73.366383,0,Interpolation-Satellite,WGS84,CT,WESTPORT,7000,NULL,NULL,,7/12/2016 14:04,OBrienClaytonKa,7/12/2016 14:04,OBrienClaytonKa,,
18968,LIS Field Blank,New Haven Harbor,Estuary,41.133158,-72.898406,0,GPS-Unspecified,NAD83,CT,WEST HAVEN,0,NULL,NULL,; Place holder for quality assurance field blanks collected during monitoring program surveys of LIS nutrients.,12/8/2015 11:10,LymanM,11/17/2021 18:20,BeckerM,,
16001,Muddy Brook  tributary to,at confluence with Muddy Brook,River/Stream,41.1332,-73.3285,24000,Interpolation-Map,NAD83,CT,WESTPORT,7000,NN2008,NULL,Initial Site Number=18047 or alias of =//site comments:site sampled to see if fish community different from Muddy Brook.,7/27/2006 0:00,BeaucheneM,3/12/2010 0:00,BeaucheneM,,
16622,East Branch Mianus River,US Wildwood Rd Bridge Parallel to Hapsicord Lane,River/Stream,41.1333,-73.5883,24000,Unknown,NAD83,CT,STAMFORD,7406,Needs,102000926,Initial Site Number=2049 or alias of =2049//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,12/21/2021 14:17,BeckerM,,
18138,Stony Brook,75M ABOVE SILVER LANE,River/Stream,41.1334,-73.36832,24000,Interpolation-Satellite,NAD83,CT,WESTPORT,7200,needs,NULL,SEA WALL  URBON BY PARKING LOT; 22169,12/16/2011 0:00,BeaucheneM,12/21/2021 14:17,BeckerM,,
15470,Drainage Ditch to Sasco Brook,at confluence small drainage creek/sasco brook below Westway Rd,Land Runoff,41.1338,-73.2948,24000,Interpolation-Map,NAD83,CT,FAIRFIELD,7109,CT7108-E_03-INTO,NULL,Initial Site Number=10D or alias of =//site comments:storm drainage system that drains rte 1 and 95.,4/22/2004 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
18775,Poorhouse Brook,Within Barlett Arboretum (US red trail pedestrian bridge),River/Stream,41.134678,-73.551404,0,Interpolation-Satellite,WGS84,CT,STAMFORD,7405,NULL,102000911,Established 2014 as new RBV training site,9/11/2014 13:56,LallyMe,10/5/2021 14:34,BeckerM,,
15458,Green Farms Storm Drain,in Green Farms strom drain network 200 ft US site 6D,Storm Sewer,41.1358,-73.2974,24000,Interpolation-Map,NAD83,CT,WESTPORT,7109,INTO_CT****,NULL,Initial Site Number=8D or alias of =//site comments:bacteria monitoring by Dick Harris.,4/22/2004 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
20788,Mill River (Southport Harbor),Downstream of Harbor Road and Tide Mill Dam (Exide Remediation Project Area IV),Estuary,41.135805,-73.276349,0,Interpolation-Digital Map Source,WGS84,CT,FAIRFIELD,7108,NULL,NULL,Created to enter crab tissue data,11/1/2022 11:45,LallyMe,11/1/2022 11:45,LallyMe,,
14361,Norwalk River,upstream Perry Avenue,River/Stream,41.1359,-73.426,24000,Interpolation-Map,NAD83,CT,NORWALK,7300,CT7300-00_01,102000914,Initial Site Number=41 or alias of =11206  NR2//site comments:,3/2/1999 0:00,Unknown,10/5/2021 14:34,BeckerM,,
14556,Silvermine River,upstream James Street,River/Stream,41.1361,-73.4346,24000,Interpolation-Map,NAD83,CT,NORWALK,7302,CT7302-00_01,102000927,Initial Site Number=NW9 or alias of =SM3//site comments:site also sampled in 2003 by TMDL staff,8/17/1999 0:00,Unknown,10/5/2021 14:34,BeckerM,,
16175,Silvermine River,behind #63 Perry Ave,River/Stream,41.1363,-73.4301,24000,Interpolation-Map,NAD83,CT,NORWALK,7302,CT7302-00_01,NULL,Initial Site Number=19221 or alias of =//site comments:site sampled for ambient fish community better habitat than upstream of James Street.,7/18/2007 0:00,BeaucheneM,3/12/2010 0:00,BeaucheneM,,
18389,Fivemile River,at Old Norwalk Rd bridge,River/Stream,41.136499,-73.479299,0,Interpolation-Satellite,WGS84,CT,NEW CANAAN,3400,CT7401-00_02,102000898,,11/9/2012 8:56,ComerfordMi,10/5/2021 14:34,BeckerM,,
14202,Five Mile River,under Old Norwalk Road,River/Stream,41.1365,-73.4793,24000,GPS-Unspecified,NAD83,CT,NEW CANAAN,7401,CT7401-00_02,102000898,Initial Site Number=181  CT 60-01 or alias of =11235//site comments:ABM site for rotating basin 1997-1998  Probabilisitc Monitoring Y2 station in 2003.,3/2/1999 0:00,Unknown,10/5/2021 14:34,BeckerM,,
15459,Green Farms Storm Drain,in Green Farms strom drain network 300 ft US site 6D,Storm Sewer,41.1367,-73.2988,24000,Interpolation-Map,NAD83,CT,WESTPORT,7109,INTO_CT****,NULL,Initial Site Number=9D or alias of =//site comments:bacteria monitoring by Dick Harris.,4/22/2004 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
14654,Culvert to Norwalk River,at end of pipe culvert upstream of site 41,Storm Sewer,41.1368,-73.4263,24000,Interpolation-Map,NAD83,CT,NORWALK,7300,INTO_CT****,NULL,Initial Site Number=41C or alias of =//site comments:station established by Guy Hoffman during benthic sampling on 10/30/97.,4/18/2000 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
