"staSeq","locationName","locationDescription","locationType","ylat","xlong","sourceMapScale","horizCollectMethod","horizRefDatum","stateCd","munName","subBasin","adbSegID","hydroID","stationsCommentTxt","createDate","createUser","lastUpdateDate","lastUpdateUser","Year"
14182,"East Aspetuck River","downstream Waramug treatment plant off Flirtation Ave","River/Stream",41.6817,-73.354,24000,"Interpolation-Map","NAD83","CT","WASHINGTON",6502,"CT6502-00_03",NA,"Initial Site Number=112 or alias of =//site comments:",1999-03-02 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",1993
14183,"East Aspetuck River","upstream Wellsville Road","River/Stream",41.5979,-73.4152,24000,"Interpolation-Map","NAD83","CT","NEW MILFORD",6502,"CT6502-00_02","103012448","Initial Site Number=153 or alias of =//site comments:",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",1996
14183,"East Aspetuck River","upstream Wellsville Road","River/Stream",41.5979,-73.4152,24000,"Interpolation-Map","NAD83","CT","NEW MILFORD",6502,"CT6502-00_02","103012448","Initial Site Number=153 or alias of =//site comments:",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2014
14183,"East Aspetuck River","upstream Wellsville Road","River/Stream",41.5979,-73.4152,24000,"Interpolation-Map","NAD83","CT","NEW MILFORD",6502,"CT6502-00_02","103012448","Initial Site Number=153 or alias of =//site comments:",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2006
14183,"East Aspetuck River","upstream Wellsville Road","River/Stream",41.5979,-73.4152,24000,"Interpolation-Map","NAD83","CT","NEW MILFORD",6502,"CT6502-00_02","103012448","Initial Site Number=153 or alias of =//site comments:",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2011
14183,"East Aspetuck River","upstream Wellsville Road","River/Stream",41.5979,-73.4152,24000,"Interpolation-Map","NAD83","CT","NEW MILFORD",6502,"CT6502-00_02","103012448","Initial Site Number=153 or alias of =//site comments:",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2016
14186,"Eightmile Brook","upstream Loughlin Road","River/Stream",41.3885,-73.1648,24000,"Interpolation-Map","NAD83","CT","OXFORD",6023,"CT6023-00_01","103016888","Initial Site Number=154 or alias of =//site comments:",1999-03-02 00:00:00,"Unknown",2021-12-27 17:18:19,"BeckerM",2006
14186,"Eightmile Brook","upstream Loughlin Road","River/Stream",41.3885,-73.1648,24000,"Interpolation-Map","NAD83","CT","OXFORD",6023,"CT6023-00_01","103016888","Initial Site Number=154 or alias of =//site comments:",1999-03-02 00:00:00,"Unknown",2021-12-27 17:18:19,"BeckerM",1996
14186,"Eightmile Brook","upstream Loughlin Road","River/Stream",41.3885,-73.1648,24000,"Interpolation-Map","NAD83","CT","OXFORD",6023,"CT6023-00_01","103016888","Initial Site Number=154 or alias of =//site comments:",1999-03-02 00:00:00,"Unknown",2021-12-27 17:18:19,"BeckerM",2016
14187,"Eightmile River","downstream Route 156 upstream confluence","River/Stream",41.4312,-72.3376,24000,"GPS-Unspecified","NAD83","CT","LYME",4800,"CT4800-00_01","106001093","Initial Site Number=203 or alias of =26-001//site comments:Adjacent to site 204 East Branch Eightmile River",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",1998
14187,"Eightmile River","downstream Route 156 upstream confluence","River/Stream",41.4312,-72.3376,24000,"GPS-Unspecified","NAD83","CT","LYME",4800,"CT4800-00_01","106001093","Initial Site Number=203 or alias of =26-001//site comments:Adjacent to site 204 East Branch Eightmile River",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2012
14187,"Eightmile River","downstream Route 156 upstream confluence","River/Stream",41.4312,-72.3376,24000,"GPS-Unspecified","NAD83","CT","LYME",4800,"CT4800-00_01","106001093","Initial Site Number=203 or alias of =26-001//site comments:Adjacent to site 204 East Branch Eightmile River",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2008
14188,"Eightmile River","downstream Marion Avenue","River/Stream",41.588,-72.8977,24000,"GPS-Unspecified","NAD83","CT","SOUTHINGTON",5201,"CT5201-00_01",NA,"Initial Site Number=18 or alias of =QR9,1311.01//site comments:Reference station. This site was destroyed by bridge construction during 2004-2005",1999-03-02 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",1997
14188,"Eightmile River","downstream Marion Avenue","River/Stream",41.588,-72.8977,24000,"GPS-Unspecified","NAD83","CT","SOUTHINGTON",5201,"CT5201-00_01",NA,"Initial Site Number=18 or alias of =QR9,1311.01//site comments:Reference station. This site was destroyed by bridge construction during 2004-2005",1999-03-02 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",1993
14188,"Eightmile River","downstream Marion Avenue","River/Stream",41.588,-72.8977,24000,"GPS-Unspecified","NAD83","CT","SOUTHINGTON",5201,"CT5201-00_01",NA,"Initial Site Number=18 or alias of =QR9,1311.01//site comments:Reference station. This site was destroyed by bridge construction during 2004-2005",1999-03-02 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",1996
14188,"Eightmile River","downstream Marion Avenue","River/Stream",41.588,-72.8977,24000,"GPS-Unspecified","NAD83","CT","SOUTHINGTON",5201,"CT5201-00_01",NA,"Initial Site Number=18 or alias of =QR9,1311.01//site comments:Reference station. This site was destroyed by bridge construction during 2004-2005",1999-03-02 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",2001
14188,"Eightmile River","downstream Marion Avenue","River/Stream",41.588,-72.8977,24000,"GPS-Unspecified","NAD83","CT","SOUTHINGTON",5201,"CT5201-00_01",NA,"Initial Site Number=18 or alias of =QR9,1311.01//site comments:Reference station. This site was destroyed by bridge construction during 2004-2005",1999-03-02 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",1999
14188,"Eightmile River","downstream Marion Avenue","River/Stream",41.588,-72.8977,24000,"GPS-Unspecified","NAD83","CT","SOUTHINGTON",5201,"CT5201-00_01",NA,"Initial Site Number=18 or alias of =QR9,1311.01//site comments:Reference station. This site was destroyed by bridge construction during 2004-2005",1999-03-02 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",1998
14188,"Eightmile River","downstream Marion Avenue","River/Stream",41.588,-72.8977,24000,"GPS-Unspecified","NAD83","CT","SOUTHINGTON",5201,"CT5201-00_01",NA,"Initial Site Number=18 or alias of =QR9,1311.01//site comments:Reference station. This site was destroyed by bridge construction during 2004-2005",1999-03-02 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",2000
14188,"Eightmile River","downstream Marion Avenue","River/Stream",41.588,-72.8977,24000,"GPS-Unspecified","NAD83","CT","SOUTHINGTON",5201,"CT5201-00_01",NA,"Initial Site Number=18 or alias of =QR9,1311.01//site comments:Reference station. This site was destroyed by bridge construction during 2004-2005",1999-03-02 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",1990
14188,"Eightmile River","downstream Marion Avenue","River/Stream",41.588,-72.8977,24000,"GPS-Unspecified","NAD83","CT","SOUTHINGTON",5201,"CT5201-00_01",NA,"Initial Site Number=18 or alias of =QR9,1311.01//site comments:Reference station. This site was destroyed by bridge construction during 2004-2005",1999-03-02 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",1995
14188,"Eightmile River","downstream Marion Avenue","River/Stream",41.588,-72.8977,24000,"GPS-Unspecified","NAD83","CT","SOUTHINGTON",5201,"CT5201-00_01",NA,"Initial Site Number=18 or alias of =QR9,1311.01//site comments:Reference station. This site was destroyed by bridge construction during 2004-2005",1999-03-02 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",1989
14188,"Eightmile River","downstream Marion Avenue","River/Stream",41.588,-72.8977,24000,"GPS-Unspecified","NAD83","CT","SOUTHINGTON",5201,"CT5201-00_01",NA,"Initial Site Number=18 or alias of =QR9,1311.01//site comments:Reference station. This site was destroyed by bridge construction during 2004-2005",1999-03-02 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",1991
14188,"Eightmile River","downstream Marion Avenue","River/Stream",41.588,-72.8977,24000,"GPS-Unspecified","NAD83","CT","SOUTHINGTON",5201,"CT5201-00_01",NA,"Initial Site Number=18 or alias of =QR9,1311.01//site comments:Reference station. This site was destroyed by bridge construction during 2004-2005",1999-03-02 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",1994
14188,"Eightmile River","downstream Marion Avenue","River/Stream",41.588,-72.8977,24000,"GPS-Unspecified","NAD83","CT","SOUTHINGTON",5201,"CT5201-00_01",NA,"Initial Site Number=18 or alias of =QR9,1311.01//site comments:Reference station. This site was destroyed by bridge construction during 2004-2005",1999-03-02 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",2002
14188,"Eightmile River","downstream Marion Avenue","River/Stream",41.588,-72.8977,24000,"GPS-Unspecified","NAD83","CT","SOUTHINGTON",5201,"CT5201-00_01",NA,"Initial Site Number=18 or alias of =QR9,1311.01//site comments:Reference station. This site was destroyed by bridge construction during 2004-2005",1999-03-02 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",2003
14188,"Eightmile River","downstream Marion Avenue","River/Stream",41.588,-72.8977,24000,"GPS-Unspecified","NAD83","CT","SOUTHINGTON",5201,"CT5201-00_01",NA,"Initial Site Number=18 or alias of =QR9,1311.01//site comments:Reference station. This site was destroyed by bridge construction during 2004-2005",1999-03-02 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",1988
14188,"Eightmile River","downstream Marion Avenue","River/Stream",41.588,-72.8977,24000,"GPS-Unspecified","NAD83","CT","SOUTHINGTON",5201,"CT5201-00_01",NA,"Initial Site Number=18 or alias of =QR9,1311.01//site comments:Reference station. This site was destroyed by bridge construction during 2004-2005",1999-03-02 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",2004
14189,"Eightmile River","downstream Jude Lane","River/Stream",41.6066,-72.9042,24000,"GPS-Unspecified","NAD83","CT","SOUTHINGTON",5201,"CT5201-00_01","104000068","Initial Site Number=QR9A or alias of =3-001//site comments:",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",1988
14194,"Farm River","downstream Totoket Road","River/Stream",41.3331,-72.8153,24000,"GPS-Unspecified","NAD83","CT","NORTH BRANFORD",5112,"CT5112-00_02","104001286","Initial Site Number=173 or alias of =11009//site comments:",1999-03-02 00:00:00,"Unknown",2021-12-27 17:18:19,"BeckerM",2000
14195,"Farmill River","upstream Route 110","River/Stream",41.2591,-73.0979,24000,"Interpolation-Map","NAD83","CT","STRATFORD",6025,"CT6025-00_02","103018783","Initial Site Number=155 or alias of =FMR-156//site comments:",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2011
14195,"Farmill River","upstream Route 110","River/Stream",41.2591,-73.0979,24000,"Interpolation-Map","NAD83","CT","STRATFORD",6025,"CT6025-00_02","103018783","Initial Site Number=155 or alias of =FMR-156//site comments:",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",1996
14195,"Farmill River","upstream Route 110","River/Stream",41.2591,-73.0979,24000,"Interpolation-Map","NAD83","CT","STRATFORD",6025,"CT6025-00_02","103018783","Initial Site Number=155 or alias of =FMR-156//site comments:",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2008
14195,"Farmill River","upstream Route 110","River/Stream",41.2591,-73.0979,24000,"Interpolation-Map","NAD83","CT","STRATFORD",6025,"CT6025-00_02","103018783","Initial Site Number=155 or alias of =FMR-156//site comments:",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2013
14195,"Farmill River","upstream Route 110","River/Stream",41.2591,-73.0979,24000,"Interpolation-Map","NAD83","CT","STRATFORD",6025,"CT6025-00_02","103018783","Initial Site Number=155 or alias of =FMR-156//site comments:",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2006
14195,"Farmill River","upstream Route 110","River/Stream",41.2591,-73.0979,24000,"Interpolation-Map","NAD83","CT","STRATFORD",6025,"CT6025-00_02","103018783","Initial Site Number=155 or alias of =FMR-156//site comments:",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2016
14196,"Farmill River","downstream Route 8 at old bridge","River/Stream",41.273,-73.1129,24000,"Interpolation-Map","NAD83","CT","SHELTON",6025,"CT6025-00_02",NA,"Initial Site Number=156, CT 55-06 or alias of =FMR-155//site comments:",1999-03-02 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",1996
14197,"Farmington River","adjacent Route 4 at Wood-N-Tap (formerly Apricots Restaurant)","River/Stream",41.7508,-72.8717,24000,"Interpolation-Map","NAD83","CT","FARMINGTON",4300,"CT4300-00_03","105001208","Initial Site Number=52 or alias of =//site comments:Station is wadable at lower flows",1999-03-02 00:00:00,"Unknown",2021-12-21 14:17:00,"BeckerM",1995
14197,"Farmington River","adjacent Route 4 at Wood-N-Tap (formerly Apricots Restaurant)","River/Stream",41.7508,-72.8717,24000,"Interpolation-Map","NAD83","CT","FARMINGTON",4300,"CT4300-00_03","105001208","Initial Site Number=52 or alias of =//site comments:Station is wadable at lower flows",1999-03-02 00:00:00,"Unknown",2021-12-21 14:17:00,"BeckerM",2017
14197,"Farmington River","adjacent Route 4 at Wood-N-Tap (formerly Apricots Restaurant)","River/Stream",41.7508,-72.8717,24000,"Interpolation-Map","NAD83","CT","FARMINGTON",4300,"CT4300-00_03","105001208","Initial Site Number=52 or alias of =//site comments:Station is wadable at lower flows",1999-03-02 00:00:00,"Unknown",2021-12-21 14:17:00,"BeckerM",1989
14197,"Farmington River","adjacent Route 4 at Wood-N-Tap (formerly Apricots Restaurant)","River/Stream",41.7508,-72.8717,24000,"Interpolation-Map","NAD83","CT","FARMINGTON",4300,"CT4300-00_03","105001208","Initial Site Number=52 or alias of =//site comments:Station is wadable at lower flows",1999-03-02 00:00:00,"Unknown",2021-12-21 14:17:00,"BeckerM",2018
14197,"Farmington River","adjacent Route 4 at Wood-N-Tap (formerly Apricots Restaurant)","River/Stream",41.7508,-72.8717,24000,"Interpolation-Map","NAD83","CT","FARMINGTON",4300,"CT4300-00_03","105001208","Initial Site Number=52 or alias of =//site comments:Station is wadable at lower flows",1999-03-02 00:00:00,"Unknown",2021-12-21 14:17:00,"BeckerM",1990
14197,"Farmington River","adjacent Route 4 at Wood-N-Tap (formerly Apricots Restaurant)","River/Stream",41.7508,-72.8717,24000,"Interpolation-Map","NAD83","CT","FARMINGTON",4300,"CT4300-00_03","105001208","Initial Site Number=52 or alias of =//site comments:Station is wadable at lower flows",1999-03-02 00:00:00,"Unknown",2021-12-21 14:17:00,"BeckerM",2014
14197,"Farmington River","adjacent Route 4 at Wood-N-Tap (formerly Apricots Restaurant)","River/Stream",41.7508,-72.8717,24000,"Interpolation-Map","NAD83","CT","FARMINGTON",4300,"CT4300-00_03","105001208","Initial Site Number=52 or alias of =//site comments:Station is wadable at lower flows",1999-03-02 00:00:00,"Unknown",2021-12-21 14:17:00,"BeckerM",2010
14197,"Farmington River","adjacent Route 4 at Wood-N-Tap (formerly Apricots Restaurant)","River/Stream",41.7508,-72.8717,24000,"Interpolation-Map","NAD83","CT","FARMINGTON",4300,"CT4300-00_03","105001208","Initial Site Number=52 or alias of =//site comments:Station is wadable at lower flows",1999-03-02 00:00:00,"Unknown",2021-12-21 14:17:00,"BeckerM",2008
14197,"Farmington River","adjacent Route 4 at Wood-N-Tap (formerly Apricots Restaurant)","River/Stream",41.7508,-72.8717,24000,"Interpolation-Map","NAD83","CT","FARMINGTON",4300,"CT4300-00_03","105001208","Initial Site Number=52 or alias of =//site comments:Station is wadable at lower flows",1999-03-02 00:00:00,"Unknown",2021-12-21 14:17:00,"BeckerM",1998
14197,"Farmington River","adjacent Route 4 at Wood-N-Tap (formerly Apricots Restaurant)","River/Stream",41.7508,-72.8717,24000,"Interpolation-Map","NAD83","CT","FARMINGTON",4300,"CT4300-00_03","105001208","Initial Site Number=52 or alias of =//site comments:Station is wadable at lower flows",1999-03-02 00:00:00,"Unknown",2021-12-21 14:17:00,"BeckerM",2012
14198,"Farmington River","upstream Old Farms Road","River/Stream",41.7723,-72.822,24000,"GPS-Unspecified","NAD83","CT","AVON",4300,"CT4300-00_02",NA,"Initial Site Number=53 or alias of =//site comments:Access station from East bank.",1999-03-02 00:00:00,"Unknown",2021-12-21 14:17:00,"BeckerM",1998
14198,"Farmington River","upstream Old Farms Road","River/Stream",41.7723,-72.822,24000,"GPS-Unspecified","NAD83","CT","AVON",4300,"CT4300-00_02",NA,"Initial Site Number=53 or alias of =//site comments:Access station from East bank.",1999-03-02 00:00:00,"Unknown",2021-12-21 14:17:00,"BeckerM",1990
14199,"Fenton River","adjacent Daleville Road","River/Stream",41.863,-72.2402,24000,"GPS-Unspecified","NAD83","CT","WILLINGTON",3207,"CT3207-00_02","107002323","Initial Site Number=116 or alias of =//site comments:Mercury evaluation",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2009
14199,"Fenton River","adjacent Daleville Road","River/Stream",41.863,-72.2402,24000,"GPS-Unspecified","NAD83","CT","WILLINGTON",3207,"CT3207-00_02","107002323","Initial Site Number=116 or alias of =//site comments:Mercury evaluation",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2015
14201,"Five Mile River","downstream Lakeview Avenue","River/Stream",41.1418,-73.4833,24000,"GPS-Unspecified","NAD83","CT","NEW CANAAN",7401,"CT7401-00_03",NA,"Initial Site Number=180 or alias of =11028//site comments:",1999-03-02 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",1997
14201,"Five Mile River","downstream Lakeview Avenue","River/Stream",41.1418,-73.4833,24000,"GPS-Unspecified","NAD83","CT","NEW CANAAN",7401,"CT7401-00_03",NA,"Initial Site Number=180 or alias of =11028//site comments:",1999-03-02 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",2007
14202,"Five Mile River","under Old Norwalk Road","River/Stream",41.1365,-73.4793,24000,"GPS-Unspecified","NAD83","CT","NEW CANAAN",7401,"CT7401-00_02","102000898","Initial Site Number=181, CT 60-01 or alias of =11235//site comments:ABM site for rotating basin 1997-1998, Probabilisitc Monitoring Y2 station in 2003.",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2007
